 person survey y
   1000      1 0
   1000      2 1
   1001      1 0
   1001      2 1
   1002      1 0
   1002      2 1
   1003      1 0
   1003      2 1
   1004      1 0
   1004      2 1
   1005      1 0
   1005      2 1
   1006      1 0
   1006      2 1
   1007      1 0
   1007      2 1
   1008      1 0
   1008      2 1
   1009      1 0
   1009      2 1
   1010      1 0
   1010      2 1
   1011      1 0
   1011      2 1
   1012      1 0
   1012      2 1
   1013      1 0
   1013      2 1
   1014      1 0
   1014      2 1
   1015      1 0
   1015      2 1
   1016      1 0
   1016      2 1
   1017      1 0
   1017      2 1
   1018      1 0
   1018      2 1
   1019      1 0
   1019      2 1
   1020      1 0
   1020      2 1
   1021      1 0
   1021      2 1
   1022      1 0
   1022      2 1
   1023      1 0
   1023      2 1
   1024      1 0
   1024      2 1
   1025      1 0
   1025      2 1
   1026      1 0
   1026      2 1
   1027      1 0
   1027      2 1
   1028      1 0
   1028      2 1
   1029      1 0
   1029      2 1
   1030      1 0
   1030      2 1
   1031      1 0
   1031      2 0
   1032      1 0
   1032      2 0
   1033      1 0
   1033      2 0
   1034      1 0
   1034      2 0
   1035      1 0
   1035      2 0
   1036      1 0
   1036      2 0
   1037      1 0
   1037      2 0
   1038      1 0
   1038      2 0
   1039      1 0
   1039      2 0
   1040      1 0
   1040      2 0
   1041      1 0
   1041      2 0
   1042      1 0
   1042      2 0
   1043      1 0
   1043      2 0
   1044      1 0
   1044      2 0
   1045      1 0
   1045      2 0
   1046      1 0
   1046      2 0
   1047      1 0
   1047      2 0
   1048      1 0
   1048      2 0
   1049      1 0
   1049      2 0
   1050      1 0
   1050      2 0
   1051      1 0
   1051      2 0
   1052      1 0
   1052      2 0
   1053      1 0
   1053      2 0
   1054      1 0
   1054      2 0
   1055      1 0
   1055      2 0
   1056      1 0
   1056      2 0
   1057      1 0
   1057      2 0
   1058      1 0
   1058      2 0
   1059      1 0
   1059      2 0
   1060      1 0
   1060      2 0
   1061      1 0
   1061      2 0
   1062      1 0
   1062      2 0
   1063      1 0
   1063      2 0
   1064      1 0
   1064      2 0
   1065      1 0
   1065      2 0
   1066      1 0
   1066      2 0
   1067      1 0
   1067      2 0
   1068      1 0
   1068      2 0
   1069      1 0
   1069      2 0
   1070      1 0
   1070      2 0
   1071      1 0
   1071      2 0
   1072      1 0
   1072      2 0
   1073      1 0
   1073      2 0
   1074      1 0
   1074      2 0
   1075      1 0
   1075      2 0
   1076      1 0
   1076      2 0
   1077      1 0
   1077      2 0
   1078      1 0
   1078      2 0
   1079      1 0
   1079      2 0
   1080      1 0
   1080      2 0
   1081      1 0
   1081      2 0
   1082      1 0
   1082      2 0
   1083      1 0
   1083      2 0
   1084      1 0
   1084      2 0
   1085      1 0
   1085      2 0
   1086      1 0
   1086      2 0
   1087      1 0
   1087      2 0
   1088      1 0
   1088      2 0
   1089      1 0
   1089      2 0
   1090      1 0
   1090      2 0
   1091      1 0
   1091      2 0
   1092      1 0
   1092      2 0
   1093      1 0
   1093      2 0
   1094      1 0
   1094      2 0
   1095      1 0
   1095      2 0
   1096      1 0
   1096      2 0
   1097      1 0
   1097      2 0
   1098      1 0
   1098      2 0
   1099      1 0
   1099      2 0
   1100      1 0
   1100      2 0
   1101      1 0
   1101      2 0
   1102      1 0
   1102      2 0
   1103      1 0
   1103      2 0
   1104      1 0
   1104      2 0
   1105      1 0
   1105      2 0
   1106      1 0
   1106      2 0
   1107      1 0
   1107      2 0
   1108      1 0
   1108      2 0
   1109      1 0
   1109      2 0
   1110      1 0
   1110      2 0
   1111      1 0
   1111      2 0
   1112      1 0
   1112      2 0
   1113      1 0
   1113      2 0
   1114      1 0
   1114      2 0
   1115      1 0
   1115      2 0
   1116      1 0
   1116      2 0
   1117      1 0
   1117      2 0
   1118      1 0
   1118      2 0
   1119      1 0
   1119      2 0
   1120      1 0
   1120      2 0
   1121      1 0
   1121      2 0
   1122      1 0
   1122      2 0
   1123      1 0
   1123      2 0
   1124      1 0
   1124      2 0
   1125      1 0
   1125      2 0
   1126      1 0
   1126      2 0
   1127      1 0
   1127      2 0
   1128      1 0
   1128      2 0
   1129      1 0
   1129      2 0
   1130      1 0
   1130      2 0
   1131      1 0
   1131      2 0
   1132      1 0
   1132      2 0
   1133      1 0
   1133      2 0
   1134      1 0
   1134      2 0
   1135      1 0
   1135      2 0
   1136      1 0
   1136      2 0
   1137      1 0
   1137      2 0
   1138      1 0
   1138      2 0
   1139      1 0
   1139      2 0
   1140      1 0
   1140      2 0
   1141      1 0
   1141      2 0
   1142      1 0
   1142      2 0
   1143      1 0
   1143      2 0
   1144      1 0
   1144      2 0
   1145      1 0
   1145      2 0
   1146      1 0
   1146      2 0
   1147      1 0
   1147      2 0
   1148      1 0
   1148      2 0
   1149      1 0
   1149      2 0
   1150      1 0
   1150      2 0
   1151      1 0
   1151      2 0
   1152      1 0
   1152      2 0
   1153      1 0
   1153      2 0
   1154      1 0
   1154      2 0
   1155      1 0
   1155      2 0
   1156      1 0
   1156      2 0
   1157      1 0
   1157      2 0
   1158      1 0
   1158      2 0
   1159      1 0
   1159      2 0
   1160      1 0
   1160      2 0
   1161      1 0
   1161      2 0
   1162      1 0
   1162      2 0
   1163      1 0
   1163      2 0
   1164      1 0
   1164      2 0
   1165      1 0
   1165      2 0
   1166      1 0
   1166      2 0
   1167      1 0
   1167      2 0
   1168      1 0
   1168      2 0
   1169      1 0
   1169      2 0
   1170      1 0
   1170      2 0
   1171      1 0
   1171      2 0
   1172      1 0
   1172      2 0
   1173      1 0
   1173      2 0
   1174      1 0
   1174      2 0
   1175      1 0
   1175      2 0
   1176      1 0
   1176      2 0
   1177      1 0
   1177      2 0
   1178      1 0
   1178      2 0
   1179      1 0
   1179      2 0
   1180      1 0
   1180      2 0
   1181      1 0
   1181      2 0
   1182      1 0
   1182      2 0
   1183      1 0
   1183      2 0
   1184      1 0
   1184      2 0
   1185      1 0
   1185      2 0
   1186      1 0
   1186      2 0
   1187      1 0
   1187      2 0
   1188      1 0
   1188      2 0
   1189      1 0
   1189      2 0
   1190      1 0
   1190      2 0
   1191      1 0
   1191      2 0
   1192      1 0
   1192      2 0
   1193      1 0
   1193      2 0
   1194      1 0
   1194      2 0
   1195      1 0
   1195      2 0
   1196      1 0
   1196      2 0
   1197      1 0
   1197      2 0
   1198      1 0
   1198      2 0
   1199      1 0
   1199      2 0
   1200      1 0
   1200      2 0
   1201      1 0
   1201      2 0
   1202      1 0
   1202      2 0
   1203      1 0
   1203      2 0
   1204      1 0
   1204      2 0
   1205      1 0
   1205      2 0
   1206      1 0
   1206      2 0
   1207      1 0
   1207      2 0
   1208      1 0
   1208      2 0
   1209      1 0
   1209      2 0
   1210      1 0
   1210      2 0
   1211      1 0
   1211      2 0
   1212      1 0
   1212      2 0
   1213      1 0
   1213      2 0
   1214      1 0
   1214      2 0
   1215      1 0
   1215      2 0
   1216      1 0
   1216      2 0
   1217      1 0
   1217      2 0
   1218      1 0
   1218      2 0
   1219      1 0
   1219      2 0
   1220      1 0
   1220      2 0
   1221      1 0
   1221      2 0
   1222      1 0
   1222      2 0
   1223      1 0
   1223      2 0
   1224      1 0
   1224      2 0
   1225      1 0
   1225      2 0
   1226      1 0
   1226      2 0
   1227      1 0
   1227      2 0
   1228      1 0
   1228      2 0
   1229      1 0
   1229      2 0
   1230      1 0
   1230      2 0
   1231      1 0
   1231      2 0
   1232      1 0
   1232      2 0
   1233      1 0
   1233      2 0
   1234      1 0
   1234      2 0
   1235      1 0
   1235      2 0
   1236      1 0
   1236      2 0
   1237      1 0
   1237      2 0
   1238      1 0
   1238      2 0
   1239      1 0
   1239      2 0
   1240      1 0
   1240      2 0
   1241      1 0
   1241      2 0
   1242      1 0
   1242      2 0
   1243      1 0
   1243      2 0
   1244      1 0
   1244      2 0
   1245      1 0
   1245      2 0
   1246      1 0
   1246      2 0
   1247      1 0
   1247      2 0
   1248      1 0
   1248      2 0
   1249      1 0
   1249      2 0
   1250      1 0
   1250      2 0
   1251      1 0
   1251      2 0
   1252      1 0
   1252      2 0
   1253      1 0
   1253      2 0
   1254      1 0
   1254      2 0
   1255      1 0
   1255      2 0
   1256      1 0
   1256      2 0
   1257      1 0
   1257      2 0
   1258      1 0
   1258      2 0
   1259      1 0
   1259      2 0
   1260      1 0
   1260      2 0
   1261      1 0
   1261      2 0
   1262      1 0
   1262      2 0
   1263      1 0
   1263      2 0
   1264      1 0
   1264      2 0
   1265      1 0
   1265      2 0
   1266      1 0
   1266      2 0
   1267      1 0
   1267      2 0
   1268      1 0
   1268      2 0
   1269      1 0
   1269      2 0
   1270      1 0
   1270      2 0
   1271      1 0
   1271      2 0
   1272      1 0
   1272      2 0
   1273      1 0
   1273      2 0
   1274      1 0
   1274      2 0
   1275      1 0
   1275      2 0
   1276      1 0
   1276      2 0
   1277      1 0
   1277      2 0
   1278      1 0
   1278      2 0
   1279      1 0
   1279      2 0
   1280      1 0
   1280      2 0
   1281      1 0
   1281      2 0
   1282      1 0
   1282      2 0
   1283      1 0
   1283      2 0
   1284      1 0
   1284      2 0
   1285      1 0
   1285      2 0
   1286      1 0
   1286      2 0
   1287      1 0
   1287      2 0
   1288      1 0
   1288      2 0
   1289      1 0
   1289      2 0
   1290      1 0
   1290      2 0
   1291      1 0
   1291      2 0
   1292      1 0
   1292      2 0
   1293      1 0
   1293      2 0
   1294      1 0
   1294      2 0
   1295      1 0
   1295      2 0
   1296      1 0
   1296      2 0
   1297      1 0
   1297      2 0
   1298      1 0
   1298      2 0
   1299      1 0
   1299      2 0
   1300      1 0
   1300      2 0
   1301      1 0
   1301      2 0
   1302      1 0
   1302      2 0
   1303      1 0
   1303      2 0
   1304      1 0
   1304      2 0
   1305      1 0
   1305      2 0
   1306      1 0
   1306      2 0
   1307      1 0
   1307      2 0
   1308      1 0
   1308      2 0
   1309      1 0
   1309      2 0
   1310      1 0
   1310      2 0
   1311      1 0
   1311      2 0
   1312      1 0
   1312      2 0
   1313      1 0
   1313      2 0
   1314      1 0
   1314      2 0
   1315      1 0
   1315      2 0
   1316      1 0
   1316      2 0
   1317      1 0
   1317      2 0
   1318      1 0
   1318      2 0
   1319      1 0
   1319      2 0
   1320      1 0
   1320      2 0
   1321      1 0
   1321      2 0
   1322      1 0
   1322      2 0
   1323      1 0
   1323      2 0
   1324      1 0
   1324      2 0
   1325      1 0
   1325      2 0
   1326      1 0
   1326      2 0
   1327      1 0
   1327      2 0
   1328      1 0
   1328      2 0
   1329      1 0
   1329      2 0
   1330      1 0
   1330      2 0
   1331      1 0
   1331      2 0
   1332      1 0
   1332      2 0
   1333      1 0
   1333      2 0
   1334      1 0
   1334      2 0
   1335      1 0
   1335      2 0
   1336      1 0
   1336      2 0
   1337      1 0
   1337      2 0
   1338      1 0
   1338      2 0
   1339      1 0
   1339      2 0
   1340      1 0
   1340      2 0
   1341      1 0
   1341      2 0
   1342      1 0
   1342      2 0
   1343      1 0
   1343      2 0
   1344      1 0
   1344      2 0
   1345      1 0
   1345      2 0
   1346      1 0
   1346      2 0
   1347      1 0
   1347      2 0
   1348      1 0
   1348      2 0
   1349      1 0
   1349      2 0
   1350      1 0
   1350      2 0
   1351      1 0
   1351      2 0
   1352      1 0
   1352      2 0
   1353      1 0
   1353      2 0
   1354      1 0
   1354      2 0
   1355      1 0
   1355      2 0
   1356      1 0
   1356      2 0
   1357      1 0
   1357      2 0
   1358      1 0
   1358      2 0
   1359      1 0
   1359      2 0
   1360      1 0
   1360      2 0
   1361      1 0
   1361      2 0
   1362      1 0
   1362      2 0
   1363      1 0
   1363      2 0
   1364      1 0
   1364      2 0
   1365      1 0
   1365      2 0
   1366      1 0
   1366      2 0
   1367      1 0
   1367      2 0
   1368      1 0
   1368      2 0
   1369      1 0
   1369      2 0
   1370      1 0
   1370      2 0
   1371      1 0
   1371      2 0
   1372      1 0
   1372      2 0
   1373      1 0
   1373      2 0
   1374      1 0
   1374      2 0
   1375      1 0
   1375      2 0
   1376      1 0
   1376      2 0
   1377      1 0
   1377      2 0
   1378      1 0
   1378      2 0
   1379      1 0
   1379      2 0
   1380      1 0
   1380      2 0
   1381      1 0
   1381      2 0
   1382      1 0
   1382      2 0
   1383      1 0
   1383      2 0
   1384      1 0
   1384      2 0
   1385      1 0
   1385      2 0
   1386      1 0
   1386      2 0
   1387      1 0
   1387      2 0
   1388      1 0
   1388      2 0
   1389      1 0
   1389      2 0
   1390      1 0
   1390      2 0
   1391      1 0
   1391      2 0
   1392      1 0
   1392      2 0
   1393      1 0
   1393      2 0
   1394      1 0
   1394      2 0
   1395      1 0
   1395      2 0
   1396      1 0
   1396      2 0
   1397      1 0
   1397      2 0
   1398      1 0
   1398      2 0
   1399      1 0
   1399      2 0
   1400      1 0
   1400      2 0
   1401      1 0
   1401      2 0
   1402      1 0
   1402      2 0
   1403      1 0
   1403      2 0
   1404      1 0
   1404      2 0
   1405      1 0
   1405      2 0
   1406      1 0
   1406      2 0
   1407      1 0
   1407      2 0
   1408      1 0
   1408      2 0
   1409      1 0
   1409      2 0
   1410      1 0
   1410      2 0
   1411      1 0
   1411      2 0
   1412      1 0
   1412      2 0
   1413      1 0
   1413      2 0
   1414      1 0
   1414      2 0
   1415      1 0
   1415      2 0
   1416      1 0
   1416      2 0
   1417      1 0
   1417      2 0
   1418      1 0
   1418      2 0
   1419      1 0
   1419      2 0
   1420      1 0
   1420      2 0
   1421      1 0
   1421      2 0
   1422      1 0
   1422      2 0
   1423      1 0
   1423      2 0
   1424      1 0
   1424      2 0
   1425      1 0
   1425      2 0
   1426      1 0
   1426      2 0
   1427      1 0
   1427      2 0
   1428      1 0
   1428      2 0
   1429      1 0
   1429      2 0
   1430      1 0
   1430      2 0
   1431      1 0
   1431      2 0
   1432      1 0
   1432      2 0
   1433      1 0
   1433      2 0
   1434      1 0
   1434      2 0
   1435      1 0
   1435      2 0
   1436      1 0
   1436      2 0
   1437      1 0
   1437      2 0
   1438      1 0
   1438      2 0
   1439      1 0
   1439      2 0
   1440      1 0
   1440      2 0
   1441      1 0
   1441      2 0
   1442      1 0
   1442      2 0
   1443      1 0
   1443      2 0
   1444      1 0
   1444      2 0
   1445      1 0
   1445      2 0
   1446      1 0
   1446      2 0
   1447      1 0
   1447      2 0
   1448      1 0
   1448      2 0
   1449      1 0
   1449      2 0
   1450      1 0
   1450      2 0
   1451      1 0
   1451      2 0
   1452      1 0
   1452      2 0
   1453      1 0
   1453      2 0
   1454      1 0
   1454      2 0
   1455      1 0
   1455      2 0
   1456      1 0
   1456      2 0
   1457      1 0
   1457      2 0
   1458      1 0
   1458      2 0
   1459      1 0
   1459      2 0
   1460      1 0
   1460      2 0
   1461      1 0
   1461      2 0
   1462      1 0
   1462      2 0
   1463      1 0
   1463      2 0
   1464      1 0
   1464      2 0
   1465      1 0
   1465      2 0
   1466      1 0
   1466      2 0
   1467      1 0
   1467      2 0
   1468      1 0
   1468      2 0
   1469      1 0
   1469      2 0
   1470      1 0
   1470      2 0
   1471      1 0
   1471      2 0
   1472      1 0
   1472      2 0
   1473      1 0
   1473      2 0
   1474      1 0
   1474      2 0
   1475      1 0
   1475      2 0
   1476      1 0
   1476      2 0
   1477      1 0
   1477      2 0
   1478      1 0
   1478      2 0
   1479      1 0
   1479      2 0
   1480      1 0
   1480      2 0
   1481      1 0
   1481      2 0
   1482      1 0
   1482      2 0
   1483      1 0
   1483      2 0
   1484      1 0
   1484      2 0
   1485      1 0
   1485      2 0
   1486      1 0
   1486      2 0
   1487      1 0
   1487      2 0
   1488      1 0
   1488      2 0
   1489      1 0
   1489      2 0
   1490      1 0
   1490      2 0
   1491      1 0
   1491      2 0
   1492      1 0
   1492      2 0
   1493      1 0
   1493      2 0
   1494      1 0
   1494      2 0
   1495      1 0
   1495      2 0
   1496      1 0
   1496      2 0
   1497      1 0
   1497      2 0
   1498      1 0
   1498      2 0
   1499      1 0
   1499      2 0
   1500      1 0
   1500      2 0
   1501      1 0
   1501      2 0
   1502      1 0
   1502      2 0
   1503      1 0
   1503      2 0
   1504      1 0
   1504      2 0
   1505      1 0
   1505      2 0
   1506      1 0
   1506      2 0
   1507      1 0
   1507      2 0
   1508      1 0
   1508      2 0
   1509      1 0
   1509      2 0
   1510      1 0
   1510      2 0
   1511      1 0
   1511      2 0
   1512      1 0
   1512      2 0
   1513      1 0
   1513      2 0
   1514      1 0
   1514      2 0
   1515      1 0
   1515      2 0
   1516      1 0
   1516      2 0
   1517      1 0
   1517      2 0
   1518      1 0
   1518      2 0
   1519      1 0
   1519      2 0
   1520      1 0
   1520      2 0
   1521      1 0
   1521      2 0
   1522      1 0
   1522      2 0
   1523      1 0
   1523      2 0
   1524      1 0
   1524      2 0
   1525      1 0
   1525      2 0
   1526      1 0
   1526      2 0
   1527      1 0
   1527      2 0
   1528      1 0
   1528      2 0
   1529      1 0
   1529      2 0
   1530      1 0
   1530      2 0
   1531      1 0
   1531      2 0
   1532      1 0
   1532      2 0
   1533      1 0
   1533      2 0
   1534      1 0
   1534      2 0
   1535      1 0
   1535      2 0
   1536      1 0
   1536      2 0
   1537      1 0
   1537      2 0
   1538      1 0
   1538      2 0
   1539      1 0
   1539      2 0
   1540      1 0
   1540      2 0
   1541      1 0
   1541      2 0
   1542      1 0
   1542      2 0
   1543      1 0
   1543      2 0
   1544      1 0
   1544      2 0
   1545      1 0
   1545      2 0
   1546      1 0
   1546      2 0
   1547      1 0
   1547      2 0
   1548      1 0
   1548      2 0
   1549      1 0
   1549      2 0
   1550      1 0
   1550      2 0
   1551      1 0
   1551      2 0
   1552      1 0
   1552      2 0
   1553      1 0
   1553      2 0
   1554      1 0
   1554      2 0
   1555      1 0
   1555      2 0
   1556      1 0
   1556      2 0
   1557      1 0
   1557      2 0
   1558      1 0
   1558      2 0
   1559      1 0
   1559      2 0
   1560      1 0
   1560      2 0
   1561      1 0
   1561      2 0
   1562      1 0
   1562      2 0
   1563      1 0
   1563      2 0
   1564      1 0
   1564      2 0
   1565      1 0
   1565      2 0
   1566      1 0
   1566      2 0
   1567      1 0
   1567      2 0
   1568      1 0
   1568      2 0
   1569      1 0
   1569      2 0
   1570      1 0
   1570      2 0
   1571      1 0
   1571      2 0
   1572      1 0
   1572      2 0
   1573      1 0
   1573      2 0
   1574      1 0
   1574      2 0
   1575      1 0
   1575      2 0
   1576      1 0
   1576      2 0
   1577      1 0
   1577      2 0
   1578      1 0
   1578      2 0
   1579      1 0
   1579      2 0
   1580      1 0
   1580      2 0
   1581      1 0
   1581      2 0
   1582      1 0
   1582      2 0
   1583      1 0
   1583      2 0
   1584      1 0
   1584      2 0
   1585      1 0
   1585      2 0
   1586      1 0
   1586      2 0
   1587      1 0
   1587      2 0
   1588      1 0
   1588      2 0
   1589      1 0
   1589      2 0
   1590      1 0
   1590      2 0
   1591      1 0
   1591      2 0
   1592      1 0
   1592      2 0
   1593      1 0
   1593      2 0
   1594      1 0
   1594      2 0
   1595      1 0
   1595      2 0
   1596      1 0
   1596      2 0
   1597      1 0
   1597      2 0
   1598      1 0
   1598      2 0
   1599      1 0
   1599      2 0
   1600      1 0
   1600      2 0
